Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
3110.0,3200.6628,3177.5947838026223,3203.414365227957,3224.0324466615393,2957.6770977288834,3063.0452880859375,3200.6666666666665,3191.411333333333
2941.0,2940.0098,3024.1944986212493,3014.0722775684835,3025.732152979267,2938.0004522152885,3018.25,2940.0,2951.2472287157293
1872.0,1873.4952,1828.6430720599365,1799.1615111563524,1803.1366546688196,1918.6578168568958,1879.4737548828125,1873.5,1872.5470555555564
2492.0,2381.0007,2630.985556111904,2702.6675882774243,2774.289757398774,2262.3416800110717,2427.3121337890625,2381.0,2381.6044047619043
1893.0,1873.4952,1828.6430720599365,1799.1615111563524,1803.1366546688196,1918.6578168568958,1879.4737548828125,1873.5,1872.5470555555564
2872.0,3009.3315,2935.489627428382,2950.8094496138647,2990.478690330009,3038.6686858717876,3029.55517578125,3009.3333333333335,3003.5560122655124
2332.0,2300.5122,2212.3655139995717,2206.6065003075228,2188.174250438429,2413.9728405169153,2377.625732421875,2300.5,2300.423595238095
3480.0,3784.601,3830.028840238392,3887.3156333434063,3906.2358895019543,3684.26712255663,3864.7369384765625,3784.6,3785.9241655021547
2357.0,2394.255,2719.690427304771,2765.9304162320414,2809.54322004803,2502.1100769913464,2520.833984375,2394.25,2395.5571212121213
2959.0,2942.1462,3094.1293509942734,3097.624481533744,3100.3592544005433,2957.9097569626174,2941.1573486328125,2942.1428571428573,2940.3141735209238
5355.0,5504.752,5201.997632986113,5217.765867283854,5242.582572145276,5317.11666828391,5576.5255126953125,5504.75,5507.521891469643
2578.0,2551.5293,2494.607708931031,2505.300459000752,2534.3861883489526,2675.085167023237,2789.964599609375,2551.5,2580.4869761904756
2425.0,2381.0007,2630.985556111904,2702.6675882774243,2774.289757398774,2262.3416800110717,2427.3121337890625,2381.0,2381.6044047619043
1772.0,1873.4952,1828.6430720599365,1799.1615111563524,1803.1366546688196,1918.6578168568958,1879.4737548828125,1873.5,1872.5470555555564
6105.0,7058.1436,6979.950744058484,6905.10899301868,6833.943845578918,7041.8641870841675,7079.661376953125,7058.142857142857,7054.768599123096
3901.0,4018.0024,4849.820585681628,4835.519704625361,4821.743532813475,4317.948631113453,4055.7178955078125,4018.0,4018.734967532467
3263.0,3105.403,3266.2996549954896,3266.6771931825742,3259.2859093107954,3132.930132367939,3133.151123046875,3105.4,3102.538747474748
1654.0,1582.1654,1476.466024755453,1416.9153484978606,1382.2976153370191,1620.94068321542,1611.596435546875,1582.1666666666667,1583.499359113109
2301.0,2300.5122,2212.3655139995717,2206.6065003075228,2188.174250438429,2413.9728405169153,2377.625732421875,2300.5,2300.423595238095
2959.0,3105.403,3266.2996549954896,3266.6771931825742,3259.2859093107954,3132.930132367939,3133.151123046875,3105.4,3102.538747474748
3069.0,2933.333,3112.8993698141167,3077.3351055231024,3060.985615628523,2784.078510034218,3018.82568359375,2940.0,2965.859371572872
2391.0,2394.255,2719.690427304771,2765.9304162320414,2809.54322004803,2502.1100769913464,2520.833984375,2394.25,2395.5571212121213
5357.0,5463.444,5449.342227744872,5427.8437271583525,5387.716598865064,5588.161900467647,5341.529541015625,5463.444444444444,5476.509108951507
1937.0,2012.3735,2370.599038697994,2322.106406496363,2314.6236077607955,1950.4137651835917,1967.5225830078125,2012.375,2011.2471936951936
1744.0,1790.0406,1922.3521719411165,1867.4241968350416,1847.8756077860307,1875.754043994937,1811.9130859375,1790.0,1800.7068015873022
3781.0,3724.323,3677.649388826214,3708.5699292070312,3742.3717341212287,3786.5525194806396,3709.119873046875,3724.3333333333335,3710.643301587302
2253.0,2289.3345,2114.5152896806067,2132.0703819109494,2138.6844459876465,2261.7266666355135,2330.2969970703125,2289.3333333333335,2289.639227272727
4043.0,4160.7373,3767.887471955626,3746.642769418244,3721.599639961956,3909.069615577755,4085.77392578125,4161.0,4155.463583333333
2765.0,2790.0056,2562.762156437482,2586.752591572271,2605.4324459624095,2729.490852226416,2762.7662353515625,2790.0,2792.0558901792656
7353.0,6879.866,6901.113432559938,6825.4246485975,6759.38142867617,6890.9273341077205,6890.6971435546875,6879.857142857143,6882.153725108224
2377.0,2390.0454,2693.2368262874115,2736.393597868875,2773.116899146654,2517.9073463910026,2529.3521728515625,2390.0,2387.2833253968247
4278.0,4139.597,4216.134338712503,4201.324979079565,4188.347639936721,4435.60652883444,4171.9891357421875,4139.5,4138.70236865912
4272.0,4139.597,4216.134338712503,4201.324979079565,4188.347639936721,4435.60652883444,4171.9891357421875,4139.5,4138.70236865912
4052.0,4160.7373,3767.887471955626,3746.642769418244,3721.599639961956,3909.069615577755,4085.77392578125,4161.0,4155.463583333333
2388.0,2390.0454,2693.2368262874115,2736.393597868875,2773.116899146654,2517.9073463910026,2529.3521728515625,2390.0,2387.2833253968247
2965.0,3248.9612,3143.802947148655,3166.336735725894,3183.333969937101,3015.5740342710633,3099.9903564453125,3249.0,3252.2517380952377
4998.0,4928.1396,4959.897596906027,4932.629580646111,4881.449608957664,4786.5380135307205,5021.7783203125,4928.0,4904.072170634921
3696.0,3762.9998,3827.2566657408206,3886.3870200018464,3901.2549541636436,3664.570301520027,3849.4376220703125,3763.0,3761.88759483718
2996.0,2988.6611,2936.205384737057,2952.526255836181,2992.738835915967,3016.31054250116,2998.7947998046875,2988.6666666666665,2989.690793484295
2990.0,2915.4915,3024.124213762105,3015.338167851698,3028.497670941011,2955.7449458087794,3023.6751708984375,2915.5,2927.165468253969
1579.0,1580.5026,1386.1864761591933,1349.9300751582068,1345.3687727862225,1532.70437597594,1671.5721435546875,1580.5,1591.952535714286
1507.0,1580.5026,1386.1864761591933,1349.9300751582068,1345.3687727862225,1532.70437597594,1671.5721435546875,1580.5,1591.952535714286
1666.0,1580.1682,1474.1053051842391,1412.741987173722,1381.1276078112678,1615.4571669466095,1594.1214599609375,1580.1666666666667,1578.0491341158836
3811.0,3704.6035,3589.7305598011662,3645.758017191516,3706.6128990961824,3807.007120170747,3659.6849365234375,3704.5,3703.680188311688
4038.0,3994.6604,3679.9686429305784,3683.8308574027287,3685.84080493691,3928.055590377684,4191.10205078125,3994.3333333333335,4001.558988095238
2854.0,2790.0056,2562.762156437482,2586.752591572271,2605.4324459624095,2729.490852226416,2762.7662353515625,2790.0,2792.0558901792656
4997.0,4928.1396,4959.897596906027,4932.629580646111,4881.449608957664,4786.5380135307205,5021.7783203125,4928.0,4904.072170634921
2990.0,2937.722,3107.8304455321395,3113.434665255667,3118.4766538502827,2968.909016935795,2946.0906982421875,2937.714285714286,2938.1319008214004
3326.0,3321.2444,3203.3497543263347,3225.816164949756,3260.51226980139,3309.597711875045,3322.6759033203125,3321.2,3324.263202075703
3240.0,3321.2444,3203.3497543263347,3225.816164949756,3260.51226980139,3309.597711875045,3322.6759033203125,3321.2,3324.263202075703
4076.0,4104.009,3836.9711134530007,3790.0402396546033,3752.2077324697366,3847.3552328954393,4089.6407470703125,4104.0,4083.9455324675323
5439.0,5494.269,5198.545081725035,5215.426362728382,5228.490416007971,5341.326513170206,5544.8363037109375,5494.25,5499.314196470196
3325.0,3176.117,3297.264046415714,3380.251991506593,3420.8666464272937,3270.658826990839,3119.4112548828125,3176.125,3171.786694858247
3736.0,3759.0002,3822.5338577280636,3883.465507927538,3914.0238000342288,3667.7306542595034,3806.4298095703125,3759.0,3751.3389722303837
5602.0,5441.9995,5419.713195383694,5399.996977743071,5368.568730277209,5582.508259990602,5348.8201904296875,5442.0,5442.238900904652
4348.0,4205.3965,4292.556537719764,4250.312675381039,4221.404435694156,4253.825134857994,4219.6209716796875,4173.285714285715,4159.406981240981
5390.0,5441.9995,5419.713195383694,5399.996977743071,5368.568730277209,5582.508259990602,5348.8201904296875,5442.0,5442.238900904652
4118.0,4115.0054,3767.286726407412,3747.0991589600962,3728.247282087221,3900.2859592331515,4049.5257568359375,4115.0,4119.71808008658
3698.0,3387.2578,3133.665367280748,3182.875084255247,3236.5518194188753,3234.1454253490665,3328.580322265625,3387.5,3379.807666666666
