CDSCode,County,District,School,City,Charter,Virtual,Magnet,Latitude,Longitude,Public Yes/No,Percent,M1,M2,M3,M4,M5,M6,M7,F1,F2,F3,F4,F5,F6,F7
3739810334755.0,Amador,Amador County Unified,Argonaut High,Jackson,N,N,N,38.353826,-120.79177,Y,0.374,0.0099206349206349,0.0039682539682539,0.0019841269841269,0.0039682539682539,0.1071428571428571,0.0039682539682539,0.3412698412698413,0.0079365079365079,0.0059523809523809,0.0059523809523809,0.0039682539682539,0.123015873015873,0.0019841269841269,0.3055555555555556
3748560330043.0,Amador,Amador County ROP,Amador County ROP,Jackson,N,N,N,38.352665,-120.77703,Y,0.0,,,,,,,,,,,,,,
4100410134213.0,Butte,Butte County Office of Education,Come Back Butte Charter,Oroville,Y,Y,N,39.505463,-121.55343,Y,1.0,0.0333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0333333333333333,0.3,0.0666666666666666,0.0333333333333333,0.0,0.0,0.1666666666666666,0.0333333333333333,0.1666666666666666
4100410136820.0,Butte,Butte County Office of Education,Achieve Charter High,Chico,N,Y,N,39.761657,-121.81632,Y,0.396,,,,,,,,,,,,,,
4100410430066.0,Butte,Butte County Office of Education,Table Mountain,Oroville,N,N,N,39.528980,-121.56986,Y,1.0,0.0555555555555555,0.0,0.0,0.0,0.3888888888888889,0.0555555555555555,0.3333333333333333,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0
4614080430827.0,Butte,Biggs Unified,Biggs High,Biggs,N,N,N,39.416091,-121.70642,Y,0.579,0.0053475935828877,0.0267379679144385,0.0,0.0,0.2085561497326203,0.0053475935828877,0.2941176470588235,0.0,0.0160427807486631,0.0,0.0,0.1497326203208556,0.0160427807486631,0.2620320855614973
4614240120394.0,Butte,Chico Unified,Inspire School of Arts and Sciences,Chico,Y,Y,N,39.735165,-121.84863,Y,0.255,0.0043478260869565,0.0065217391304347,0.0021739130434782,0.0,0.058695652173913,0.0021739130434782,0.2847826086956522,0.0152173913043478,0.0130434782608695,0.0,0.0,0.0782608695652174,0.0108695652173913,0.4282608695652174
4614240430215.0,Butte,Chico Unified,Loma Vista,Chico,N,N,N,39.759482,-121.81322,Y,0.412,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.2222222222222222
4614240431502.0,Butte,Chico Unified,Fair View High (Continuation),Chico,N,N,N,39.758826,-121.85785,Y,0.674,0.0335570469798657,0.0201342281879194,0.0067114093959731,0.0,0.1409395973154362,0.0201342281879194,0.3221476510067114,0.0134228187919463,0.0067114093959731,0.0067114093959731,0.0,0.1610738255033557,0.0134228187919463,0.1879194630872483
4614240431676.0,Butte,Chico Unified,Chico High,Chico,N,Y,N,39.735929,-121.84452,Y,0.335,0.0081124932395889,0.0319091400757166,0.0016224986479177,0.0016224986479177,0.1400757166035695,0.0221741481882098,0.2877230935640887,0.0064899945916711,0.0243374797187669,0.0027041644131963,0.0027041644131963,0.1151974040021633,0.0183883180097349,0.2915089237425635
4614240437558.0,Butte,Chico Unified,Pleasant Valley High,Chico,N,Y,N,39.761160,-121.81713,Y,0.33,0.0065645514223194,0.0421225382932166,0.0038293216630196,0.0049234135667396,0.1072210065645514,0.0071115973741794,0.3533916849015317,0.0071115973741794,0.0393873085339168,0.0060175054704595,0.0038293216630196,0.0924507658643326,0.0136761487964989,0.2795404814004376
4614320433201.0,Butte,Durham Unified,Durham High,Durham,N,N,N,39.646267,-121.80314,Y,0.329,0.0166666666666666,0.0,0.0,0.0,0.12,0.0066666666666666,0.4133333333333333,0.0033333333333333,0.0,0.0,0.0,0.07,0.0,0.34
4615150430140.0,Butte,Oroville Union High,Oroville High Community Day,Oroville,N,N,N,39.522412,-121.56952,Y,0.897,0.05,0.0,0.05,0.0,0.35,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.05,0.05
4615150434803.0,Butte,Oroville Union High,Las Plumas High,Oroville,N,N,N,39.480408,-121.54100,Y,0.637,0.0398058252427184,0.0417475728155339,0.0029126213592233,0.0009708737864077,0.1398058252427184,0.0097087378640776,0.2679611650485436,0.0359223300970873,0.0349514563106796,0.0019417475728155,0.0029126213592233,0.1194174757281553,0.016504854368932,0.2485436893203883
4615150435602.0,Butte,Oroville Union High,Oroville High,Oroville,N,N,N,39.514321,-121.54591,Y,0.697,0.0344827586206896,0.1318458417849898,0.0010141987829614,0.0030425963488843,0.0669371196754563,0.0212981744421906,0.2636916835699797,0.0283975659229208,0.0892494929006085,0.0020283975659229,0.0050709939148073,0.0760649087221095,0.0182555780933062,0.2261663286004056
4615150437566.0,Butte,Oroville Union High,Prospect High (Continuation),Oroville,N,Y,N,39.521372,-121.56960,Y,0.857,0.0416666666666666,0.0,0.0,0.0083333333333333,0.1,0.025,0.3833333333333333,0.025,0.0166666666666666,0.0,0.0,0.0666666666666666,0.0083333333333333,0.225
4615310430025.0,Butte,Paradise Unified,Paradise Adult,Paradise,N,N,N,39.752247,-121.60983,Y,0.0,,,,,,,,,,,,,,
4615310430108.0,Butte,Paradise Unified,Honey Run Academy Secondary,Paradise,N,N,N,39.752247,-121.60983,Y,0.778,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
4615310432856.0,Butte,Paradise Unified,Ridgeview High (Continuation),Magalia,N,Y,N,39.812391,-121.60053,Y,0.83,0.024,0.0,0.0,0.016,0.088,0.016,0.432,0.008,0.0,0.0,0.0,0.08,0.0,0.168
4615310437350.0,Butte,Paradise Unified,Paradise Senior High,Paradise,N,Y,N,39.760995,-121.61330,Y,0.525,0.0057306590257879,0.0085959885386819,0.0009551098376313,0.0038204393505253,0.0601719197707736,0.0,0.4068767908309456,0.0047755491881566,0.0066857688634192,0.0009551098376313,0.0028653295128939,0.0601719197707736,0.0047755491881566,0.3543457497612225
4755070433946.0,Butte,Gridley Unified,Esperanza High (Continuation),Gridley,N,N,N,39.365221,-121.69345,Y,0.731,0.0,0.0,0.0,0.0,0.375,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.125
4755070433953.0,Butte,Gridley Unified,Gridley High,Gridley,N,N,N,39.367009,-121.68430,Y,0.518,0.0032467532467532,0.0081168831168831,0.0016233766233766,0.0,0.3019480519480519,0.0,0.1996753246753246,0.0032467532467532,0.0178571428571428,0.0016233766233766,0.0,0.2613636363636363,0.0,0.1704545454545454
5100580530048.0,Calaveras,Calaveras County Office of Education,Calaveras River Academy,San Andreas,N,Y,N,38.188474,-120.69093,Y,0.957,0.0357142857142857,0.0,0.0,0.0,0.25,0.0,0.3214285714285714,0.0,0.0,0.0357142857142857,0.0,0.1785714285714285,0.0,0.1071428571428571
5100586077150.0,Calaveras,Calaveras County Office of Education,Calaveras County Special Education (SELPA),Angels Camp,N,N,N,38.078894,-120.55324,Y,0.6,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.4117647058823529
5100589010745.0,Calaveras,Calaveras County Office of Education,Oakendell Community,San Andreas,N,Y,N,38.231633,-120.65513,Y,1.0,0.0625,0.0,0.0,0.0,0.5,0.0625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615560530014.0,Calaveras,Bret Harte Union High,Vallecito Continuation High,Altaville,N,N,N,38.079472,-120.55200,Y,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
5615560532507.0,Calaveras,Bret Harte Union High,Bret Harte Union High,Angels Camp,N,N,N,38.081079,-120.55182,Y,0.553,0.007656967840735,0.003062787136294,0.0,0.004594180704441,0.0980091883614088,0.0,0.3767228177641654,0.007656967840735,0.007656967840735,0.0,0.004594180704441,0.1041347626339969,0.0,0.3307810107197549
5615640530022.0,Calaveras,Calaveras Unified,Gold Strike High,San Andreas,N,Y,N,38.200130,-120.68456,Y,0.762,0.0,0.0,0.0,0.0,0.1081081081081081,0.0,0.4594594594594595,0.0,0.0,0.0,0.0,0.081081081081081,0.027027027027027,0.2432432432432432
5615640531509.0,Calaveras,Calaveras Unified,Calaveras High,San Andreas,N,N,N,38.200477,-120.68382,Y,0.584,0.0112994350282485,0.007909604519774,0.0045197740112994,0.0022598870056497,0.0689265536723163,0.0045197740112994,0.392090395480226,0.0067796610169491,0.0022598870056497,0.0022598870056497,0.0045197740112994,0.0892655367231638,0.0067796610169491,0.3638418079096045
6100660630111.0,Colusa,Colusa County Office of Education,S. William Abel Academy,Williams,N,Y,N,39.160044,-122.13647,Y,0.286,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
6615980630012.0,Colusa,Colusa Unified,Colusa Alternative High (Continuation),Colusa,N,N,N,39.199237,-122.02091,Y,0.5,0.0714285714285714,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.1428571428571428
6615980631259.0,Colusa,Colusa Unified,Colusa High,Colusa,N,N,N,39.200800,-122.02070,Y,0.467,0.02,0.005,0.0,0.0,0.3075,0.0,0.1675,0.0125,0.005,0.0,0.0,0.3225,0.0025,0.1575
6616060634758.0,Colusa,Maxwell Unified,Maxwell Sr High,Maxwell,N,N,N,39.276200,-122.20354,Y,0.129,0.02,0.0,0.0,0.0,0.28,0.0,0.17,0.03,0.01,0.0,0.0,0.25,0.0,0.21
6616140630087.0,Colusa,Pierce Joint Unified,Arbuckle Alternative High (Continuation),Arbuckle,N,N,N,39.009970,-122.05599,Y,0.8,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
6616140635250.0,Colusa,Pierce Joint Unified,Pierce High,Arbuckle,N,Y,N,39.009385,-122.05599,Y,0.634,0.0,0.0022522522522522,0.0,0.0022522522522522,0.3806306306306306,0.0135135135135135,0.1509009009009009,0.0,0.0112612612612612,0.0022522522522522,0.0,0.3445945945945945,0.0045045045045045,0.0833333333333333
6616220630038.0,Colusa,Williams Unified,Mid Valley High (Continuation),Williams,N,Y,N,39.153740,-122.15548,Y,0.722,0.0,0.0,0.0,0.0,0.6,0.0,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0
6616220637504.0,Colusa,Williams Unified,Williams Junior/Senior High,Williams,N,Y,N,39.156417,-122.15841,Y,0.779,0.0,0.0109289617486338,0.0,0.0,0.4499089253187613,0.0018214936247723,0.0163934426229508,0.0018214936247723,0.0054644808743169,0.0018214936247723,0.0,0.4918032786885246,0.0018214936247723,0.0182149362477231
7100740120444.0,Contra Costa,Contra Costa County Office of Education,Mt. McKinley,Martinez,N,N,N,37.988924,-122.08743,Y,0.346,0.0,0.0085470085470085,0.0085470085470085,0.0085470085470085,0.2649572649572649,0.4615384615384615,0.1111111111111111,0.0,0.0,0.0,0.0,0.0427350427350427,0.0427350427350427,0.0341880341880341
7100740129684.0,Contra Costa,Contra Costa County Office of Education,Summit Public School K2,El Cerrito,Y,N,N,37.925768,-122.31341,Y,0.607,0.0031152647975077,0.043613707165109,0.0,0.0249221183800623,0.1713395638629283,0.0903426791277258,0.0716510903426791,0.0,0.0467289719626168,0.0,0.0155763239875389,0.1682242990654205,0.1214953271028037,0.0747663551401869
7100740730614.0,Contra Costa,Contra Costa County Office of Education,Golden Gate Community,Pittsburg,Y,N,N,38.003885,-121.87747,Y,0.918,0.0,0.0,0.0,0.0188679245283018,0.2830188679245283,0.0754716981132075,0.0943396226415094,0.0,0.0,0.0,0.0,0.0754716981132075,0.0754716981132075,0.0754716981132075
7100740731380.0,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,Concord,Y,N,N,37.950133,-121.96702,Y,0.18,0.003641329085116,0.0341374601729631,0.0068274920345926,0.0268548020027309,0.1078743741465634,0.0263996358670914,0.2539827036868457,0.000910332271279,0.0436959490213928,0.0031861629494765,0.0236686390532544,0.0987710514337733,0.0136549840691852,0.2608101957214383
7616300107524.0,Contra Costa,Acalanes Union High,Acalanes Center for Independent Study,Walnut Creek,N,N,N,37.877664,-122.07422,Y,0.0345,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.4285714285714285,0.0,0.0857142857142857,0.0285714285714285,0.0,0.0857142857142857,0.0,0.2857142857142857
7616300730283.0,Contra Costa,Acalanes Union High,Acalanes High,Lafayette,N,N,N,37.904313,-122.09906,Y,0.0317,0.0,0.0492647058823529,0.0014705882352941,0.0066176470588235,0.0397058823529411,0.0051470588235294,0.3845588235294118,0.0,0.0522058823529411,0.000735294117647,0.0095588235294117,0.0360294117647058,0.0044117647058823,0.3411764705882353
7616300731125.0,Contra Costa,Acalanes Union High,Campolindo High,Moraga,N,N,N,37.863519,-122.12464,Y,0.0206,0.0,0.0756302521008403,0.0,0.0099312452253628,0.0450725744843391,0.0045836516424751,0.307868601986249,0.0007639419404125,0.0748663101604278,0.0007639419404125,0.0084033613445378,0.0412528647822765,0.0038197097020626,0.3239113827349121
7616300733725.0,Contra Costa,Acalanes Union High,Las Lomas High,Walnut Creek,N,N,N,37.890139,-122.05741,Y,0.0863,0.0013071895424836,0.0673202614379085,0.0026143790849673,0.018954248366013,0.0542483660130719,0.0111111111111111,0.3241830065359477,0.0019607843137254,0.0686274509803921,0.0013071895424836,0.0196078431372549,0.061437908496732,0.0143790849673202,0.3254901960784314
7616300734244.0,Contra Costa,Acalanes Union High,Miramonte High,Orinda,N,N,N,37.842329,-122.14438,Y,0.0109,0.0023492560689115,0.0704776820673453,0.0007830853563038,0.0070477682067345,0.0469851213782302,0.0101801096319498,0.3022709475332811,0.0,0.0743931088488645,0.0031323414252153,0.004698512137823,0.0391542678151918,0.014095536413469,0.3226311667971809
7616480110494.0,Contra Costa,Antioch Unified,Bidwell Continuation High,Antioch,N,Y,N,37.999879,-121.79336,Y,0.689,0.0173410404624277,0.0173410404624277,0.0,0.0115606936416184,0.2601156069364161,0.2716763005780346,0.0520231213872832,0.0115606936416184,0.0057803468208092,0.0,0.0,0.1040462427745664,0.1734104046242774,0.0404624277456647
7616480117218.0,Contra Costa,Antioch Unified,Dozier-Libbey Medical High,Antioch,N,N,N,37.948070,-121.76817,Y,0.52,0.0042134831460674,0.0365168539325842,0.0,0.0337078651685393,0.1587078651685393,0.0603932584269662,0.0505617977528089,0.0126404494382022,0.0533707865168539,0.0098314606741573,0.047752808988764,0.2794943820224719,0.1137640449438202,0.1067415730337078
7616480730101.0,Contra Costa,Antioch Unified,Live Oak High (Continuation),Antioch,N,Y,N,38.006065,-121.81260,Y,0.758,0.0189873417721519,0.0063291139240506,0.0063291139240506,0.0063291139240506,0.2594936708860759,0.1518987341772152,0.0886075949367088,0.0063291139240506,0.0,0.0063291139240506,0.0,0.1835443037974683,0.2088607594936709,0.050632911392405
7616480730465.0,Contra Costa,Antioch Unified,Deer Valley High,Antioch,N,Y,N,37.965730,-121.77968,Y,0.54,0.0032467532467532,0.0408163265306122,0.0041743970315398,0.037569573283859,0.1743970315398886,0.1558441558441558,0.0807050092764378,0.0009276437847866,0.036178107606679,0.0064935064935064,0.0366419294990723,0.1465677179962894,0.1623376623376623,0.0728200371057514
7616480730861.0,Contra Costa,Antioch Unified,Antioch High,Antioch,N,Y,N,38.006279,-121.81595,Y,0.712,0.0020544427324088,0.0133538777606574,0.005136106831022,0.0138674884437596,0.2840267077555213,0.1248073959938366,0.0965588084232152,0.0020544427324088,0.0118130457113507,0.0082177709296353,0.0112994350282485,0.219311761684643,0.1027221366204417,0.0755007704160246
7616970737023.0,Contra Costa,John Swett Unified,John Swett High,Crockett,N,N,N,38.052381,-122.22105,Y,0.556,0.003584229390681,0.064516129032258,0.0053763440860215,0.0483870967741935,0.1433691756272401,0.0878136200716845,0.1146953405017921,0.0,0.0734767025089605,0.0017921146953405,0.050179211469534,0.1487455197132616,0.0878136200716845,0.0770609318996415
7616970737619.0,Contra Costa,John Swett Unified,Willow High,Crockett,N,N,N,38.052867,-122.22173,Y,0.69,0.0,0.0,0.0181818181818181,0.0363636363636363,0.2181818181818181,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0727272727272727,0.0727272727272727
7617210107797.0,Contra Costa,Liberty Union High,Heritage High,Brentwood,N,N,N,37.925177,-121.75251,Y,0.151,0.0008003201280512,0.0288115246098439,0.0040016006402561,0.0532212885154061,0.1068427370948379,0.0432172869147659,0.2304921968787515,0.0024009603841536,0.0384153661464585,0.0032012805122048,0.0448179271708683,0.1084433773509403,0.0464185674269707,0.2501000400160064
7617210730457.0,Contra Costa,Liberty Union High,Freedom High,Oakley,N,N,N,37.969082,-121.71575,Y,0.354,0.0026485054861899,0.0196746121831252,0.0026485054861899,0.0291335603480892,0.2031782065834279,0.0590238365493757,0.1804767309875141,0.0022701475595913,0.0113507377979568,0.0049186530457813,0.0238365493757094,0.2107453651153991,0.0563753310631857,0.1759364358683314
7617210730572.0,Contra Costa,Liberty Union High,Independence High,Brentwood,N,N,N,37.935661,-121.69596,Y,0.221,0.0033898305084745,0.0101694915254237,0.0067796610169491,0.0033898305084745,0.1525423728813559,0.0271186440677966,0.2542372881355932,0.0033898305084745,0.0067796610169491,0.0,0.0033898305084745,0.2067796610169491,0.047457627118644,0.2372881355932203
7617210733980.0,Contra Costa,Liberty Union High,Liberty High,Brentwood,N,N,N,37.934897,-121.69510,Y,0.32,0.0019387359441644,0.0124079100426521,0.0027142303218301,0.0139588987979837,0.1962000775494377,0.0379992245056223,0.2276075998449011,0.003101977510663,0.0124079100426521,0.003101977510663,0.0093059325319891,0.1748739821636293,0.0240403257076386,0.2194649088794106
7617210733998.0,Contra Costa,Liberty Union High,La Paloma High (Continuation),Brentwood,N,N,N,37.919921,-121.68167,Y,0.492,0.0,0.0059523809523809,0.0059523809523809,0.0119047619047619,0.2797619047619047,0.0952380952380952,0.1666666666666666,0.0,0.0059523809523809,0.0,0.0,0.2142857142857142,0.1071428571428571,0.0952380952380952
7617390730440.0,Contra Costa,Martinez Unified,Vicente Martinez High,Martinez,N,N,N,38.014646,-122.13226,Y,0.518,0.0158730158730158,0.0,0.0,0.0158730158730158,0.1587301587301587,0.0158730158730158,0.3015873015873015,0.0,0.0,0.0,0.0,0.1746031746031746,0.0317460317460317,0.1746031746031746
7617390730549.0,Contra Costa,Martinez Unified,Alhambra Senior High,Martinez,N,N,N,38.002496,-122.13371,Y,0.277,0.001696352841391,0.0279898218829516,0.0008481764206955,0.01696352841391,0.1416454622561492,0.015267175572519,0.2569974554707379,0.001696352841391,0.0212044105173876,0.001696352841391,0.015267175572519,0.1357082273112807,0.0127226463104325,0.2569974554707379
7617540138115.0,Contra Costa,Mt. Diablo Unified,Crossroads High,Concord,N,Y,N,37.979488,-122.02779,Y,0.905,,,,,,,,,,,,,,
7617540140442.0,Contra Costa,Mt. Diablo Unified,Glenbrook Academy,Concord,N,N,N,37.995602,-122.03579,Y,0.478,,,,,,,,,,,,,,
7617540730044.0,Contra Costa,Mt. Diablo Unified,Northgate High,Walnut Creek,N,Y,N,37.910096,-122.00698,Y,0.0907,0.0025673940949935,0.0776636713735558,0.0057766367137355,0.0295250320924261,0.0596919127086007,0.0096277278562259,0.2862644415917843,0.0025673940949935,0.0924261874197689,0.0044929396662387,0.0288831835686777,0.0430038510911424,0.0089858793324775,0.2933247753530167
7617540730358.0,Contra Costa,Mt. Diablo Unified,Prospect High (Continuation),Pleasant Hill,N,Y,N,37.935744,-122.06813,Y,0.6,0.0,0.0217391304347826,0.0,0.0,0.391304347826087,0.0434782608695652,0.1956521739130435,0.0,0.0,0.0,0.0217391304347826,0.1521739130434782,0.0,0.1521739130434782
7617540730655.0,Contra Costa,Mt. Diablo Unified,Diablo Community Day,Concord,N,Y,N,37.944889,-122.04434,Y,0.636,0.0,0.0,0.0,0.0,0.5,0.0,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.1666666666666666,0.0,0.1666666666666666
7617540731646.0,Contra Costa,Mt. Diablo Unified,College Park High,Pleasant Hill,N,Y,N,37.965869,-122.07185,Y,0.213,0.0019474196689386,0.049172346640701,0.0009737098344693,0.0306718597857838,0.120253164556962,0.0150925024342745,0.2852969814995131,0.0009737098344693,0.0481986368062317,0.0043816942551119,0.0272638753651411,0.107108081791626,0.0189873417721519,0.2395326192794547
7617540731836.0,Contra Costa,Mt. Diablo Unified,Concord High,Concord,N,Y,N,37.976475,-121.98860,Y,0.471,0.002686366689053,0.0241773002014775,0.0020147750167897,0.038280725319006,0.2471457353928811,0.0241773002014775,0.1537944929482874,0.0033579583613163,0.025520483546004,0.0006715916722632,0.0349227669576897,0.2330423102753525,0.0208193418401611,0.1584956346541303
7617540734566.0,Contra Costa,Mt. Diablo Unified,Mt. Diablo High,Concord,N,Y,N,37.982880,-122.03631,Y,0.754,0.0022321428571428,0.0290178571428571,0.0133928571428571,0.0357142857142857,0.3311011904761904,0.0513392857142857,0.056547619047619,0.0007440476190476,0.0260416666666666,0.0059523809523809,0.0282738095238095,0.3110119047619047,0.046875,0.0334821428571428
7617540734764.0,Contra Costa,Mt. Diablo Unified,Olympic Continuation High,Concord,N,Y,N,37.980697,-122.02809,Y,0.688,0.0,0.0138888888888888,0.0069444444444444,0.0069444444444444,0.3611111111111111,0.0729166666666666,0.1388888888888889,0.0034722222222222,0.0,0.0,0.0034722222222222,0.2048611111111111,0.0520833333333333,0.0763888888888889
